GeneID	Length	accepted_hitsCHS1.bam	accepted_hitsCHS2.bam	accepted_hitsFHS1.bam	accepted_hitsFHS2.bam	accepted_hitsCC1.bam	accepted_hitsCC2.bam	accepted_hitsFC1.bam	accepted_hitsFC2.bam
A11E83B9458F5953CDB9366022262208	1770	23	4	32	6	197	23	115	2
E0E2DCB65C3759616C27B42B30D98CB4	1505	21	4	32	6	197	23	115	2
13F49EA54AA86F5A6B12788486FB8634	684	6	1	8	1	47	1	20	1
D7F029ABB27F6CB60CDB2ADA766D1BE5	1445	1	1	2	0	4	0	6	1
76F95D03BC918D62B86C79F9CDC14B44	1710	1	1	2	0	4	0	6	1
B378EEC20012721F0D68793EFA276B03	882	11	0	11	4	74	1	28	1
24A9315A192ECAF905A76BE214F56F28	231	1	0	0	0	3	0	0	0
3D8C520DAA332A1CDF501EED44CF0A79	348	2211	940	1824	2066	5770	3394	2916	2479
5763DB060BD3626AB913477A34B10C8E	1417	0	0	0	0	7	0	3	2
402C6A898B6A74465BC5A80C6D706E9F	2593	2	1	3	4	21	6	4	10
2D2255788BE982A9F8616D03AFE9C708	1698	52	27	60	68	69	64	37	56
C6043FB50A984A57D6A0BFA900E676FC	1958	3798	1985	2685	3705	4691	4574	2999	3335
09B3E8D1FEAC8A0A86FB0D160DF43214	1907	1786	1347	1843	2128	2649	2697	1499	2288
5F33E4C06B03DDB54B467ACE873EBFDE	1234	2854	1527	2085	2792	3334	3383	2106	2566
7E7576AC8EAD87ECCF5D605895D24B18	2360	3717	1940	2580	3607	4521	4437	2919	3210
EBA548773FFD0B6F9B2CD6D27CA8C42B	2523	3806	1988	2688	3712	4696	4582	3003	3339
78E0BEF100CB31D4311F9B34740B09BF	1410	228	126	279	305	317	276	277	308
99B5A6D8119AC44FEEC08EC3B8BF8365	1410	228	126	279	305	317	276	277	308
20E81A14FCABE0D3B7079E8B359FAE67	2860	422	245	414	624	698	864	768	810
C3DB0036012BBD305F9FB333B321AC42	2767	412	244	403	616	678	832	749	782
28128D51D7AAD2F439D024F18F81F707	2390	305	174	309	452	471	588	536	590
1E8C2BA207C1C0C3034BE0ECF574337B	1904	303	169	305	447	458	572	526	581
F6C7A63C38DA6EF72003804EEC255615	2905	412	244	403	616	680	833	752	784
90B9FF164F6AF958E02A2D06B679332A	1123	128	59	109	124	240	109	148	110
9337DE1D5F4DFA923F5139F8A061F02A	2634	4	0	1	7	75	4	21	22
F995B0969853DFD26FE719E4EA9A9D63	1218	250	100	267	290	309	280	280	294
3A7E0D7452AEDEC5A4C03D60AF58E0BB	522	0	0	4	2	65	2	4	3
FC6C21C57B3E3D3404B5F6EB3C797D2E	1802	262	129	254	274	382	279	278	301
0D6F55CFEAE51681117FAF779193FD9F	2455	465	26	250	51	3576	115	807	139
8787F6C540C3FE3999C8FD612C659DDF	1979	386	22	203	37	3123	100	664	106
ACC7F945699181C670ED8627516C30A7	1219	3	5	0	161	146	50	3	74
A61F266E2218554F6874697E100F1768	2046	28	0	4	131	154	38	18	146
AD0FCEDEA1FD3CF81289D5D9FCE9A69E	852	149	75	116	147	236	168	197	160
B7C2FB861FC1B7DA0C73B57E29DA30AE	3356	175	126	194	181	228	187	140	182
E2020602DE2BFEFB55F07B804C414CC8	879	114	49	109	156	264	247	215	221
BA510EBD6FBEC62766A94EA4368BB3DE	1336	0	0	0	0	0	0	0	0
2E0684234B8CFDA00BA6AE5B7E35C4EF	1564	0	0	1	1	1	0	0	0
E28D960BABE328832196A049FB07C5DD	1613	0	0	0	0	0	0	0	0
6E02D3039A1C88C761AD10E2B57B119E	658	2	0	0	0	0	0	0	0
F294FB46AAC5E3E99727A5D299D5A0D3	990	357	1	0	0	1	0	0	0
E5E711C30ED5B89F9E07444FE7083A30	6285	9	2	3	3	5	3	10	14
664F60ECC0890099BB8082198CDA7508	3002	9	2	3	2	5	0	6	13
64FE34771E9986F13ED023D03DF1A6E9	4288	5	2	2	2	3	0	6	8
272D9C1C451F1EB866BED2E4603949DE	2965	5	2	2	2	3	0	6	8
AC11BBAABFC6D9BAB3649D80D8A1F7EC	3359	14	2	5	2	5	0	6	15
0A2319FAAA664E3D53F7F6887AC6DBD8	1410	431	148	187	160	815	96	157	375
7ED63706CD4C7706EE569AAE8D25341C	1428	0	0	0	1	0	0	0	1
162F4A7FFC57B61E96141CF1462B82D2	3090	162	202	237	306	328	225	208	224
C4E6F2F1458E8F71681DC1B3FE1AA73A	2575	119	157	193	258	254	181	170	180
39CDC10C0020D4B799C483B1CB4E1017	1044	31	333	514	558	210	430	293	419
C3C661D4951A65E0B79DEC00162DAD64	2710	1	0	3	1	40	1	7	4
CEDF855FE2BF52DD69850D81E6499F89	636	0	1	0	1	20	1	2	9
BFD7296EB8266CC26A64E76D03A5C9AF	1732	399	629	1070	1027	1110	1400	962	1159
A45D3F302E09BF407BA8A963E3B2BB26	7105	514	240	413	282	1043	303	669	409
C8F34F116D8844C0FA293321D05C7A9E	4893	514	240	410	281	1043	303	667	407
534D3CA86646574229D73736E7427394	4215	433	220	361	246	940	274	580	355
8983825F9243040CF77C0CB941BE7BD6	5252	433	220	361	246	941	274	580	355
E4792A081F7788D6802A72FDC8320B50	3951	399	204	339	232	884	251	549	327
B16BABFED13AC093FF8CB60C38D93C66	2034	4258	3692	4584	5610	4963	9186	4749	5837
BE637F719A45273701C7DA13286154A1	2014	4258	3692	4584	5610	4963	9186	4749	5837
7555389BCB40C0F1A1E114E8C9DB414B	863	158	157	208	269	337	333	202	210
C10BB2CD45E7ABA9667A06FB341DE7D3	735	227	174	264	343	449	418	253	255
D55414B4FFF8613D17271C1C5954FD12	1617	0	0	0	0	0	0	0	0
D37CA2D9EA1F8996E5E35D8BCA3F88D1	1602	0	0	0	0	0	0	0	0
57885D43692CA959C766D024ECC3D2D0	2429	146	93	158	142	350	124	276	333
132209E9858D39A81F282FD452888980	2366	146	93	158	142	350	124	276	333
2C8E1935E1AFF7DE603846791269631B	1045	343	137	250	276	479	520	273	507
9A6BF57A5BB843711F57720AA86773BB	4387	964	564	563	587	1290	1176	589	912
D151A499A1B88FC21B88893EEB82E8C8	1245	2	0	0	1	1	3	1	0
8D539C399D97FAE9AC78D95B70BFA1DB	626	111	62	146	164	209	219	214	218
47BC3006FDB4AFA42FB490C7278A3E2C	808	111	64	146	164	209	219	214	216
892018CDEEF1DA80A50B0FF830CF7E2D	777	0	0	0	0	0	0	0	0
068C58143600F106EF2C3B03468E175D	622	268	165	184	93	274	425	195	261
1C48E0D9C18A5074E9275FA8A7290E16	252	1	7	9	5	5	8	7	8
9795E9802081E53FC0F64DF05286DF0E	399	42	25	23	63	26	54	51	59
93871C4D50542CBB1FFF8212CB0E7167	828	730	416	630	706	838	888	663	687
DE58726AEAAAA0CFAB7AE149B6329202	2276	147	0	6	0	3	0	2	0
D5BDBFB380B88AF6CEDAD3C34DCE422C	6539	101	50	90	132	122	127	108	141
4E2770F171C54A1FB0A0EE6929E12843	1266	292	187	375	522	596	703	566	588
7E408DFD70833849A7D6FC7EBA599650	820	187	118	274	370	398	466	396	417
AFD9D77EEA00E6833501E7C0E43B5073	1124	242	150	320	435	473	572	465	491
FC3A4679FF262EBE49E42FFDE0DBB5D2	1946	0	0	4	0	5	0	2	0
48F57572CE7D885241512CDE03B895F8	3043	83	55	139	216	241	211	129	332
A95E7D68FE927C33886CE6A136380DDB	3040	83	55	139	216	241	211	129	332
4788CFF60FBE21FC07208EF846056EC4	1629	0	0	0	0	1	0	1	0
A544B04C76E3D2009CCE0455E8AC1A3D	360	307	216	264	267	436	403	295	431
4503F6F63AB83E4AC59518083C3BCD1C	1251	42	19	31	36	41	29	56	43
B2B4011AC7DCF8CB8248E86BA400FB10	1897	108	104	111	220	213	314	251	303
C30393D4F672D2C31451E600B827F9D4	1960	129	83	152	336	579	815	629	795
A168482D6C234C46D97E357DFDB26A20	4954	0	0	1	0	2	0	0	1
FF84369AC9F3CD7A22C4321970DFB9A8	3109	0	0	1	0	1	0	0	0
92F166F602DDCBB6D44E67B81C2FB560	438	0	0	0	0	0	0	0	0
0C19B6794C865AD3B187AD068B37415C	945	12	8	20	17	39	18	27	50
89D4CF04851AE75F73273E26714FC823	589	0	0	0	0	0	0	0	0
5F4C9084A9C9491C4F553E64C6D233E7	2126	0	0	1	0	0	0	0	0
B4FA416C5C0E0FE3C2A6031D8A277DBA	2745	1	0	1	0	0	0	0	0
A0BCC78EC3B3B29A0DFA92AEFDA22B76	2884	1	0	1	0	0	0	0	0
DCF22F72691F876FE9849BA4F4FE8717	3328	1	0	1	0	0	0	0	0
7DB24D604CA8FBA5C442E4569753951B	1590	0	0	0	0	0	0	3	0
D084FB6AC7A3C1CBA5FB16A7958C13C7	1151	456	276	378	457	851	1072	858	923
89BEA0ED5D5E981124FAD38157434AC6	3711	805	436	667	779	1398	1778	1320	1489
6F3195AFB7C0BEA1B40190ABD957DD90	804	0	0	0	3	2	1	0	3
52EE227E4C056605BCF1C2BD43D9A3BA	2131	0	0	0	0	0	2	0	0
EC4BE5D3C836AC8CC3FD7BC752D07258	4946	0	0	0	0	2	0	0	0
6A67FC39DF2569967D4C2F05E6104D81	624	0	0	0	0	2	1	0	1
4B3418D869E292011DB55E941E8FD4D1	1562	0	0	0	0	0	0	2	1
5935BCD27C382001BB011BB429440323	1782	0	0	0	0	0	0	2	1
F87DE290EAC08BFBA6FA86CB5742DDB9	1459	0	0	0	0	0	0	2	1
A48E4E88FB4A8B74260F2E707978584B	4747	31355	41264	77491	86329	5255	22415	12967	49620
32D27ACC3479B1AE3680BB34BB5B9382	2959	2075	1443	2707	1708	94	682	471	1719
BC8DA0BC9DB57CAC9D3689B0910BFF46	3757	771	316	585	1721	142	214	668	1287
A81620BA0631CD18921B356ABDAD8E11	473	0	0	0	0	0	0	0	0
15BC313A010D96B5520DFF9C2794A9C3	818	0	0	0	0	0	0	0	0
66A5EC5644118CD0FB21036F7973CA58	745	0	0	0	0	0	0	0	0
A3D1796E881016AAF6932C4D660E0A64	1008	0	0	0	0	0	0	0	0
D207BE5ECD78698F6226E07A59E6455C	2642	131	0	0	0	0	1	0	2
35BC605A5938125A6A20283D0CEB19CC	4960	390	57	70	12718	3844	4521	170	5349
DE02AE799401F0DE8A5E5A9F608C15CA	2924	1	0	0	2	3	3	0	1
48474BB04AA79E1381EC2BAA0ABEBD10	1862	1	0	0	2	3	3	0	1
95CADC5B77B3E627ABF2E223677690E6	2794	284548	50148	25638	142515	14418	85213	1903	100375
6CD4FC795C61AFC564E8B7DF65F84BCA	2579	283608	49299	25504	140991	14324	84880	1887	99197
6491FCF9A9C15146B338FF6C3D000719	2726	41	17	79	158	273	101	231	255
B94975E9DB488321765519AD7DF61DAB	2546	41	17	78	158	273	101	231	255
FF192E307E8CC6C4AC0D4D7A06DB19C8	1938	24	14	52	125	205	73	166	160
7E62E7A245FE8FCBE4F17E704E3E0CD3	2159	41	17	78	158	273	101	231	255
D65C18DB8D2335E93265C10FE58AC1C5	2516	293	137	224	260	239	168	197	122
EB664E37F709FA6065EF16989E49D12B	2552	293	137	224	260	239	168	197	122
D5B5D6A7E32C81F7D260B4D415976B99	1479	0	0	0	0	4	1	2	1
5CF7D17020759015851805F00B06DCC8	482	19	20	14	21	70	11	16	19
EE3982993B404CA645D856C6678079B7	1958	85	119	117	210	228	109	204	198
8D6042858BE2782A223F3938CEC3FF55	1560	84	111	116	204	226	106	199	197
D1B8878B20291131B987E50CB931AE6F	1803	84	113	116	206	226	107	201	198
0D5795170DC50FA120809235585DDB19	677	0	0	0	0	0	0	0	0
68712AB7E0CC3EF49B141BC33DC06147	573	1	0	0	4	25	0	17	4
3873BFA18A75C229A7472134CDAD5931	659	741	410	511	773	600	1292	755	1134
68B250406046A2AD5725240A1BFF8C18	3507	4392	1914	5030	3011	6514	8918	5106	10005
4818AB13349CFBD9CDDA60E3997578A9	1905	4078	1577	4742	2625	5571	8243	4486	9399
652F5E0DCF5EAC4480B8B23463BE1A14	1826	3873	1414	4546	2301	5355	7974	4102	9152
0D17B2C928FED3CACEEFEB6ACB2914CA	992	112	27	75	69	139	61	69	55
9C93A07BB275E9B5631543EADB76B583	1463	118	28	76	72	140	62	74	56
2F46300E8EAC836B8CF195BCD98984BC	1101	118	28	76	72	140	62	74	56
7FD27A183B9EA523477E0E4D129F3538	1263	36	0	2	0	132	7	48	62
AEE409CE063FDC8D32FA46853A79A0FA	2200	11	7	6	10	127	15	38	65
694AD343093C0582213CA63F8E08D6D5	2238	11	7	6	10	127	15	38	65
D916F2D6CE478C2373B3DBAF4E11374F	1514	137	77	111	199	144	156	101	175
C6D6FB39BB61AE0C53CBCA002C3755BC	1158	0	0	0	0	0	0	0	0
A714ED0A6BD5EB482CCF9252A928E3FB	1160	0	0	0	0	0	0	0	0
D0997BD479BBBA9D1EFED067F6363338	381	42	21	24	49	31	38	18	33
F396C0C7B101E411CBC92DAD76C2DCD3	264	12	11	15	7	15	17	3	25
A73A9F97772274FB91676416958E3646	2910	42697	37263	37365	54235	37647	49274	26319	36455
636315E19E5BCBA85E4D7F98577C441A	1802	51580	45679	47279	67422	45475	58470	32615	45058
C44AB33D423A51993EE5EA301DA7DA0A	1901	51580	45679	47279	67423	45475	58470	32615	45058
D5ED5210B8EF65B8F9C7D38016ACDA45	1741	51580	45679	47279	67422	45475	58470	32615	45058
499C4ABDC28CC8050B59A43F59AECB98	189	11	10	26	11	9	12	20	23
2FC942B13BB0932EDD486F0E9C4398D1	339	9	12	19	36	30	16	15	21
11A68A2B853089724E0EA814429DF8B8	1605	0	0	0	0	0	0	0	0
80C7C6BF1F54F3097654D41850BE37BF	1662	0	0	0	0	0	0	0	0
EB3341BE3ED83EDFE34E48ADDAAB8E3C	1464	0	0	0	0	0	0	0	0
DDFCB4D45B6019BA3650B6F6F3A67C16	282	0	0	0	2	2	1	1	0
A43347A667949DADC749FF39A8375DB8	694	0	0	0	4	2	1	1	1
6041472BEA0637F7B238A334AD9F316C	3090	216	167	245	292	362	447	268	480
3C7B11A7C9B03BE6DBC4C5C3F11BE2A6	1520	216	167	245	292	362	447	268	480
3D2FF6C3E0CAE1E448332F57E1497469	2082	219	191	254	300	393	499	282	508
78868B98A7DEE32490370C5EAAAA76C5	1251	2621	788	1711	1201	6208	1860	2779	1875
9E6569A49E83ACDD1F1813E065820135	937	2964	945	1999	1325	7524	2152	3224	2227
F40350E823751F3BC1B7CE7DB026ACC4	1009	0	0	0	0	0	0	0	0
9F1DBB6B67F72341C2D845B0A2773A03	528	685	142	347	214	1220	172	410	365
71F2BB1F3201218E06FF4CA6F78FA622	2176	162	102	157	309	662	772	633	798
B851BD9DF3160DD92EFF686FE56C2024	1425	0	0	0	0	1	1	0	0
EC93A998D570D9CAA41280EF6E31C20A	1360	0	0	0	0	0	0	0	0
8AF619B4AA4F4639EFFE7E893A364C60	2096	71	41	91	120	258	164	135	178
D3500816066A4303EDE273F6E37CE77A	795	64	44	80	68	201	111	96	134
861E6EFA0EA68A23DB7BDF310F7F78AA	4775	108	38	70	75	86	100	73	123
5A02E69117DF74D897614D50E1E0C42B	854	539	216	431	266	1167	471	626	395
D4D781EB401C0E58FC335291C7C7D3F4	640	536	216	428	266	1119	457	609	391
0DB3FBEDB9895AB79BA3467103C15388	1301	538	219	432	270	1161	470	630	399
224CE3CF178595655B4D2A2EAB9090AB	1018	538	217	431	270	1162	469	629	399
0BCF6CEB305AF8856D27633DFC176901	1298	0	0	0	0	0	0	0	0
0905E8684F49A172447AEFB93DCE7912	1442	0	0	0	0	0	0	0	0
7D621E3562D9D66FF25CC0C123EA2090	6834	4	0	0	6	117	4	21	87
8A0E77A310BBAA417AC3757577AF5E5C	3367	104731	38120	34091	25125	52164	22551	23017	63754
8EA62E577D02412E0F69FBE333EF5816	1201	104677	38088	34083	25078	52092	22536	22951	63676
6FC63A98407595455146799C949D6D05	3093	5941	2673	4685	3132	4516	15056	7036	8599
9692E5A83A9B8EB398BB0E62E2117E8F	1184	104663	38082	34069	25072	52093	22507	22945	63665
BA90B9D7D15526641B3615AB08860974	3046	104695	38106	34085	25085	52120	22582	22955	63711
09B349EBDC87B45E2E8BAA23535C8ECC	1229	5919	2654	4677	3125	4486	15007	7030	8560
E4A02002AB37100A6966923AC3ECD997	1666	6	5	6	25	6	25	20	16
29E4EA5428F9979F4C77E70A53BE9730	1821	6	5	6	25	6	25	20	16
0DA92615DDCE372AE002D18EE759DF73	897	193	97	181	234	190	204	167	210
1619D488232F33AD00E6C032D0D36E35	1470	0	0	0	0	0	0	1	0
270562FC01FB5AA524FAA404DF1E2048	1428	0	0	2	0	0	1	1	1
265F03980EBE88A8431828D49F7909D6	432	0	0	0	0	0	0	0	2
0D804CE8773214891AC8DA2E7B8B25A7	387	1	1	0	0	4	1	0	3
079CB1BCDD285EE8063FA51D08AF4A89	531	0	0	1	1	1	0	0	0
1334754ABE6B0E531C87A197450D68FF	609	0	0	0	0	0	0	0	0
0FBD9513AB7E180A1D88A22E70B8ECD5	2917	27	25	30	39	41	40	26	30
45764AD04C6A68356683E03803E798C7	2731	6	4	8	6	4	7	7	12
E53EF39C2FA2DFD59698F879D5311238	315	0	0	0	1	2	0	2	3
4483B84A52C873FA84E138C1DF45A704	14214	7	6	3	7	9	9	19	19
06B63352CFB3A5821EAFF9202A5DF421	1557	5	2	2	26	758	27	52	429
44AEA6FA4BE896E10D8B440E58B1999F	1723	178	71	136	188	339	257	231	284
468B045B3DB22E824CAC4F19C791F63F	1712	1	0	0	0	2	1	2	0
2D1B8D3D024554949DE2C2ECD956427F	1466	1	0	0	0	2	1	2	0
D575D1612C75924457575C7A5E0B4BE3	1383	1	0	0	0	2	1	2	0
2ABE2D49DE5EC373A2663081703096BE	1615	1	0	0	0	2	1	2	0
8385C8E960860704959A0B0B4993C826	1795	1	0	0	0	2	1	2	0
D0C9D24137589D200EC7AFC341F75252	3987	515	342	447	592	752	697	490	586
75DE8E3AE91F9A115C0ACBA7F06B6557	2062	0	0	0	0	0	0	1	0
539EC35B08FC8AFD3E5B5AEBE82BFE0D	1885	0	0	0	0	0	0	1	0
1D46C4918DD161B566212A1584EC07C5	1612	0	0	0	0	0	0	1	0
6332947917176591239CF9FDD8E486B0	836	0	0	0	8	0	5	6	6
C7A1867063B08334397A381AB249A669	1039	0	0	0	8	0	5	6	6
4895280AF5D6BDF7E8B665B103FCA080	954	0	0	0	8	0	5	6	6
D7A35162CE56389D38394B42C32EA5DA	977	0	0	0	3	0	4	5	2
3A106D851D10D779C0FA30E084EB45B4	3138	99	61	99	91	81	64	62	98
85ECC20FA3F5B8F5862CAF18BAC0DE92	1509	56	33	46	43	58	39	30	46
B8013FC43C0FAA6256843C3385F5084C	240	0	0	0	0	0	0	0	0
30731A2DBC35EA089C42476AD3AAFB63	747	0	0	0	0	0	0	0	0
45DA6C3A5D93215F32132D3C91CA61AA	462	1	0	0	2	1	0	4	2
4C3A17C336DF9DF42BE0280E725DBFE2	2019	388	354	507	581	409	426	265	399
DAF3A885BD036E65C63AD96B8585F7DE	5311	585	558	753	871	747	769	479	653
33F2996906DAC169E0E2E3D2C27A79EC	1433	0	0	0	0	3	2	0	2
5AF925D5BBF091454572CF13F1488B55	795	3496	2014	3989	4773	3568	6084	4604	5982
A66D776595C926DD7111D2640A4D028E	1194	21	22	28	36	33	31	35	25
D2198419E11C7F4264DFD945AF05CD5B	1308	1859	1213	2178	2602	2579	3312	2784	3605
53B43A4BB5DE5C46C8F4C6B8D31D6BD3	1143	0	1	1	0	2	3	5	4
2FE625F5DD6A50EA98FB3CC14449C0FB	897	0	0	0	0	0	0	0	0
56CF89B88D80F61AF3FE3D7B41BFC7F8	339	0	0	0	0	1	0	4	1
F371D2D03FAD4008DB7F8BA7C9E89406	2767	229	144	244	265	399	333	305	336
D83F8115A5A17F6FE0CD2F80EF0ABE38	821	0	0	0	0	0	0	0	0
350165AD1C00FD62F6157F3F23A389C7	812	860	607	852	1670	1606	1559	1751	1391
96FDB6701E0472BDFFA7216EE584B15E	2567	236	0	47	5	327	35	340	119
FB82C3E93FBD9010CC08B18EBB6AE7AD	1356	213	0	43	5	272	31	301	105
91B495EA1349170DEDA147522B5BBEB5	975	0	0	0	0	0	0	0	0
261E3DB4CF106066C7C8F2436F81C618	1599	5	7	12	11	15	6	7	15
755748AA91816F6F3BF0F2AFC1179990	1952	487	172	361	330	345	241	299	268
C6934C30ACF6385D3B18ED45D6213D6F	2925	487	172	361	330	345	241	299	268
6873645BCFE9E507C04AEBCBDD53DA58	855	1	0	0	0	1	0	11	0
66DEE94163B52C45BB853342BBA45EAF	944	1	0	0	0	1	0	11	0
5EEF2D8D9DFE3EF889F2885455F4B06E	1159	1	0	0	4	5	6	2	5
085339F7FB31C2C5006DE6FE81A89CB6	891	9	0	0	0	0	0	0	0
53F0AF1512F029ED09289FA617F5D6DD	1055	9	0	0	0	0	0	0	0
4A21954508DEEA969CCD0B0C6212FC91	568	9	0	5	12	7	12	2	10
875EBA0A41ACE2D3B664728B8F7E903F	843	14	1	0	0	0	0	0	0
5381F41D5F2F31E4EA7B7DD427EEAF9E	915	108	0	13	1	9	5	169	7
AE2342B3C40C7887788DC87178C5B34C	917	108	0	13	1	9	5	169	7
E6AA98649F82019BAA2A014F5CC13016	985	14	1	0	0	0	0	0	0
831082A3D5A3FC20CF8AC92D5FE2D3AF	1752	362	129	211	231	543	440	470	389
D1A8ACE0534B59396AAE0F12BD893185	102	3	0	0	2	2	2	4	3
D8F6013675163B0F59948D89B20986DB	1195	5	1	7	5	8	9	4	7
209DE81854A8679CF8117E144623F3E8	1623	7	4	9	5	15	12	6	8
96D91625834F4654D4DC2D26A239F545	5401	218	144	206	252	247	228	207	235
3D046A7DC5B31521EE7D668E3959C3FF	1044	374	163	270	248	562	354	375	264
84F5F10D43D8C5C924E020D55031CE7D	685	27997	20846	30180	41878	33614	40654	25683	34488
31F9C2F0B0B56FDA0B4A217DD684DD58	634	28041	20881	30209	41932	33631	40689	25706	34526
7C6FC872796F21AFA59E66A8F0DEB465	666	876	706	938	1109	1118	1286	801	1045
956A9E15FBE15D1435091B1577A7801B	2419	497	238	397	464	935	566	718	703
17E91F692E88834944AAB2EFE5A3579E	594	444	306	396	433	214	196	126	167
C87AB5AC2389D6E81FD102628A18574C	2102	2902	1553	2248	2310	3573	2718	2466	2345
FC1E83AF0D8372D14A1903D3CD8CA7B7	1762	2715	1431	2126	2147	3383	2558	2341	2211
C50A16A8B85CA7FB07963576F217925C	3459	479	394	391	597	510	624	431	526
E5A1CFE9804911F9517AAD21384DEB43	367	0	0	0	0	0	0	0	0
9E8B5BC1D3AEBBA2BFDD8A0FB0D2D042	1711	1947	1650	2970	3214	1797	3232	1724	2043
3E9F51F426A90A83760D8F7C6E19A2D4	461	4	9	9	8	14	11	10	9
11BB65B6EF91EC8DBDA37DA3F8ED7B2B	3619	618	465	1007	933	454	375	310	514
72E4B1B26FEB3654E7D54DD2DFABC964	660	487	339	819	734	263	223	190	358
1765631F10805314AA7C0D325076AF5E	1465	0	0	0	0	0	0	0	1
BD72DE64F6C9CAAF35251A692D44DDCB	1600	0	0	0	0	0	0	0	1
643B92949579E13C303409C101AF7F59	2635	6	10	10	9	0	1	1	12
D6E4F4238B1AB40A47AD1C37AA0EA77D	1152	3	5	8	8	0	0	1	8
BED252A7220128FF3B18074B4494E559	13574	1	0	1	14	110	1	8	41
22733DBC82A8E7DDE88F6E97AA2EABA5	9028	0	0	0	0	3	0	1	0
7228885A0AAB3EA22B3D418E0330EA50	6310	0	0	0	0	2	0	1	0
C89D9AC3F8AA6205D532D36B028A1712	6222	0	0	0	0	2	0	1	0
BEF93E2907DCC7DE77D2E261EB48B518	9116	0	0	0	0	3	0	1	0
8B0DB315C795CD614902DF9F5F91451F	5957	0	0	0	0	2	0	1	0
5D641EE1FFCC898914F6F99DF658BBF6	6045	0	0	0	0	2	0	1	0
3C855FB8EA9412F6C5C2176985940D3F	12683	334	139	397	379	368	378	389	370
91C82B2779F2910A4D08FFFCD8B25B1D	9480	35	31	37	41	36	24	40	31
5C0C8E4D1624B2DE066A2DDBA6596C36	11073	104	54	103	115	103	75	101	97
C6D02E90ED412D1DB953CEA8D65B8C88	1770	299	251	327	502	520	560	379	539
EC518FEAA1D02D64B481C711ACDEDE62	4069	196	243	178	340	259	283	370	316
2127D58625C0F398516B7775951840ED	2205	740	523	775	828	1441	1403	744	925
3673429AA0BCB7432B24528B616F1238	2405	742	523	777	829	1443	1404	750	926
58FEC4C2367A554CFEC5A99AD38E6ED6	1839	37	43	57	89	89	69	92	106
9C3D3C0FC48FB7F535B739222AADDC67	2256	145	98	91	173	246	196	167	208
7346E30D9B5357A64E79D844CA0F17D9	786	54	31	37	42	67	76	56	63
43837F4A40D357F62F1BADED3E43AB75	1902	206	115	223	231	256	205	160	181
E62E8D9CBE745284B3D7EFB0392981E1	2127	820	764	1028	1326	1062	1517	909	1132
95B2C568BDF91212FE352FFADA0D3A62	570	4	0	0	0	2	2	3	0
CFBD4F0233B450E0117E5AB8F7BCD62B	1044	1	18	66	6	1844	114	641	1
CF9C31636503F5AE3D1B22FB696603E9	1459	41	2	4	18	53	7	15	13
DD2A277AFD456436EDA2BD41C9B179CA	4356	0	2	0	0	1	0	0	0
26986D1CB2F52EDFCCCB79A217013756	4481	0	2	0	0	1	0	0	0
F0AEB7294AE6E0846CBEB3DA440D5685	1954	0	2	0	0	1	0	0	0
8C3C46BED86A9A99AD368184984B38E5	2249	0	0	0	0	0	0	0	0
8DFED4BDBC0456E19AD99E71129AE16C	1564	0	0	0	0	0	1	0	0
CB2E9CC1BC3A431DF55117A6E2BD94F5	3006	0	0	0	0	0	0	0	0
6E4B6AE26E3A6F542EF9EACFF85BC634	939	3150	1405	2271	2114	6688	3700	3564	2899
D302A2EAF16480D1A390D5C17BFABC42	312	18	2	7	10	32	10	19	10
62452F184555FF0E6D3004DECB114612	2065	64	8	24	37	87	25	62	39
69857012B57D7F0A36AE8B3BDB5AD99E	1130	186	53	125	136	332	198	277	201
0BD7E42C33F4D0CFE09BE2F307EDDEFC	2079	253	90	205	247	369	237	286	252
4C151354658AC80D1AFB9E2D0233FCB4	2143	315	111	237	277	478	297	370	309
BF3F56C63AF3CCB9C83CFA6DE97ED6EE	3884	677	564	606	720	504	584	444	559
8A8CABEA723204CE5C47EB3F29B34CE7	1921	6562	4189	4431	5179	2192	3052	1388	2465
BC93CE70ABC0945250D5B6133A41B942	1526	107	103	130	184	165	155	143	157
B91DB123333A68CEB07641DC6A2299D9	1513	115	120	141	191	175	167	159	173
F709339CD2E7BF04C56901E7880AB2BD	1119	334	174	312	349	367	268	234	261
E8156C77728329F29CCE0FC63455C5B2	2074	9	11	9	12	16	31	19	20
1D2AA32076234041CDA2C5C19F384A33	1924	9	11	9	12	16	31	19	20
0D2BF13A3F40847F92DA63CECC5BB637	1987	9	11	9	12	16	31	19	20
D97EC16CD3CAD70B77DB63D91FDAE217	6836	269	176	230	236	215	279	233	186
7B1384156D9FC3F8F379B836727BC84D	6734	269	176	230	236	215	279	233	186
9843AE7303CDACDA4F1CB76773C1F34D	1327	1	0	1	0	1	0	0	1
24845E6CE893ED86ED5F1A07C0219884	1389	1	0	1	0	1	0	0	1
53107685589ABDBEAEE185AF1354655D	613	0	0	0	0	0	0	0	0
068C1995B3DB5C1AED66C4D4DC53B3DF	2619	56	43	64	42	50	9	15	19
42329EE9E9C76858EFC926DB044A62EF	2084	60	49	73	47	53	9	17	21
3F9FBA9A7D6CC3A67DE3157F64E51E21	2263	42	27	53	29	44	5	11	14
907FF5602A542595BB2A25B6D6E21F04	1979	60	49	72	47	53	9	17	21
CABD4F0F0D0A9E10E5B2370BDE46DB9F	2189	60	49	73	47	53	9	17	21
